0 3.75726 0.100524
1 3.75587 0.100437
2 3.7563 0.101267
3 3.75644 0.101575
4 3.75588 0.102063
5 3.75937 0.102172
6 3.75889 0.102134
7 3.75226 0.102029
8 3.75517 0.101809
9 3.75362 0.100787
10 3.75535 0.101083
11 3.75697 0.101624
12 3.75858 0.102215
13 3.75753 0.102478
14 3.75843 0.102563
15 3.76202 0.10359
16 3.75857 0.102537
17 3.76205 0.103052
18 3.76295 0.103755
19 3.76787 0.10496
20 3.77035 0.104312
21 3.76915 0.104146
22 3.7706 0.103833
23 3.76751 0.103489
24 3.76409 0.104049
25 3.76672 0.103244
26 3.76602 0.103198
27 3.76078 0.102209
28 3.76383 0.101891
29 3.76235 0.101139
