0 14.5437 2.09227
1 8.2522 1.76445
2 11.3774 1.99979
3 10.0034 1.25474
4 12.222 1.71221
5 9.14834 1.37723
6 13.0927 1.25307
7 10.2528 2.41396
8 11.1004 2.19332
9 11.2353 1.83472
10 11.5122 2.14103
11 11.9902 1.72173
12 13.6188 1.77169
13 9.40287 2.30704
14 9.49848 1.98266
15 13.5559 1.28034
16 13.4785 1.98423
17 16.0821 1.71327
18 13.5728 1.44569
19 13.573 2.16633
20 12.8823 1.556
21 13.2842 1.90273
22 13.4425 1.27272
23 13.2583 1.91614
24 10.5695 1.98301
25 14.3713 1.76779
26 12.2054 2.10182
27 10.2713 1.95392
28 13.9312 1.70895
29 12.5619 0.841674
