0.997211, 0
0.999662, 0.00245109
1.0003, 0.0015535
1.00086, 0.00123307
1.00054, 0.00100967
1.00042, 0.00083257
1.00047, 0.000705571
1.00034, 0.000624468
1.00016, 0.000580003
1.00019, 0.00051977
0.999926, 0.000540266
0.999958, 0.000494224
0.999929, 0.000455535
0.999893, 0.000423297
1.00002, 0.000412799
0.999789, 0.000447788
0.999843, 0.000424002
0.999815, 0.000400723
0.999712, 0.000392877
0.999703, 0.000372806
0.999709, 0.000354648
0.999676, 0.000339688
0.999829, 0.000358678
0.99996, 0.000367619
0.999992, 0.000354006
1.00003, 0.000342697
0.999964, 0.000337059
0.999895, 0.00033206
0.999964, 0.000327718
1.00006, 0.000330657
1.00008, 0.00032027
1.00011, 0.000312118
1.00008, 0.000304208
1.00011, 0.000296831
1.00009, 0.00028924
1.00014, 0.000286527
1.00022, 0.000288151
1.00027, 0.000286312
1.00031, 0.00028112
1.00029, 0.000274528
1.00035, 0.000274168
1.00032, 0.000269498
1.00036, 0.000266748
1.00042, 0.000266491
1.00042, 0.000260537
1.00047, 0.000258743
1.00048, 0.000253515
1.00048, 0.000248178
1.00046, 0.000243665
1.00046, 0.000238747
1.0004, 0.000241443
1.00042, 0.000237097
1.00045, 0.000235616
1.00046, 0.000231405
1.00048, 0.00022765
1.00051, 0.000225787
1.00052, 0.00022199
1.00052, 0.000218129
1.00049, 0.000216083
1.00051, 0.000213046
1.00052, 0.000209721
1.00055, 0.000208867
1.00053, 0.000207073
1.00044, 0.000221445
1.00029, 0.00026635
1.00019, 0.000278583
1.00018, 0.000274706
1.00016, 0.000271013
1.00017, 0.000267155
1.00021, 0.000265407
1.00021, 0.000261736
1.00024, 0.000260099
1.00026, 0.00025709
1.0003, 0.000257096
1.00033, 0.000254534
1.00036, 0.000253622
1.00039, 0.00025151
1.00033, 0.000253453
1.00035, 0.000250888
1.00036, 0.000247777
1.00037, 0.000245249
1.00034, 0.000244259
1.00032, 0.000242687
1.00034, 0.000241164
1.00037, 0.000239931
1.00039, 0.000238413
1.0004, 0.000235691
1.00042, 0.000234435
1.00041, 0.000232001
1.00042, 0.000229522
1.00044, 0.000228042
1.00039, 0.000232874
1.00031, 0.000241558
1.00032, 0.000239014
1.00034, 0.000237465
1.00036, 0.000235999
1.00038, 0.000234146
1.00039, 0.00023206
1.00038, 0.000230044
1.00039, 0.000228101
