0, 5.14582, 0
1, 4.90931, 0.236515
2, 4.89343, 0.137472
3, 4.93571, 0.106006
4, 4.96934, 0.088732
5, 5.00268, 0.0797508
6, 5.01023, 0.0678238
7, 5.00563, 0.0589171
8, 5.01071, 0.0522075
9, 5.01577, 0.0469694
10, 5.01659, 0.0424934
11, 4.99792, 0.0430518
12, 4.98355, 0.0421284
13, 4.98511, 0.0390346
14, 4.98512, 0.0363392
15, 4.98014, 0.0343556
16, 4.97169, 0.0333586
17, 4.97371, 0.0315156
18, 4.98575, 0.0321506
19, 4.9734, 0.0329078
20, 4.97032, 0.0314524
21, 4.97463, 0.0302965
22, 4.97657, 0.0290142
23, 4.97433, 0.0278692
24, 4.98266, 0.0279972
25, 4.97228, 0.0288303
26, 4.96493, 0.0286996
27, 4.96236, 0.0277743
28, 4.96141, 0.0268166
29, 4.96215, 0.0259178
30, 4.96179, 0.0250704
31, 4.96531, 0.0245282
32, 4.96412, 0.0238029
33, 4.9651, 0.0231128
34, 4.96588, 0.0224563
35, 4.96568, 0.0218245
36, 4.97111, 0.0219077
37, 4.97629, 0.0219447
38, 4.98531, 0.0232017
39, 4.97984, 0.0232682
40, 4.98154, 0.0227571
41, 4.98324, 0.0222741
42, 4.98792, 0.0222467
43, 4.98454, 0.0219953
44, 4.98136, 0.0217352
45, 4.9812, 0.021258
46, 4.9832, 0.0208962
47, 4.98511, 0.0205457
48, 4.9864, 0.0201632
49, 4.98352, 0.0199651
50, 4.98295, 0.0195778
51, 4.98378, 0.0192155
52, 4.98289, 0.0188708
53, 4.9808, 0.0186356
54, 4.98405, 0.0185803
55, 4.98084, 0.0185257
56, 4.97886, 0.0183045
57, 4.97698, 0.018085
58, 4.98189, 0.018442
59, 4.97939, 0.0183039
60, 4.97931, 0.0180015
61, 4.97717, 0.0178383
62, 4.97681, 0.0175566
63, 4.97542, 0.0173358
64, 4.97886, 0.0174102
65, 4.97852, 0.0171477
66, 4.98048, 0.0170033
67, 4.97744, 0.0170254
68, 4.97385, 0.0171575
69, 4.97675, 0.0171578
70, 4.97788, 0.0169522
71, 4.97682, 0.0167488
72, 4.97781, 0.0165477
73, 4.97809, 0.0163248
74, 4.98426, 0.0172465
75, 4.98558, 0.0170694
76, 4.98541, 0.0168471
77, 4.99024, 0.0173182
78, 4.98989, 0.0171012
79, 4.98927, 0.0168976
80, 4.98959, 0.0166908
81, 4.99006, 0.0164927
82, 4.9889, 0.0163342
83, 4.98844, 0.0161451
84, 4.99107, 0.0161696
85, 4.98906, 0.0161068
86, 4.99132, 0.0160801
87, 4.98961, 0.0159878
88, 4.98865, 0.0158361
89, 4.9911, 0.0158491
90, 4.99231, 0.0157207
91, 4.99331, 0.0155808
92, 4.99218, 0.0154533
93, 4.99228, 0.0152883
94, 4.99286, 0.0151378
95, 4.98998, 0.0152539
96, 4.98885, 0.0151381
97, 4.98963, 0.0150033
