74, 1.50964, 0.00669504
75, 1.50868, 0.00667665
76, 1.5089, 0.00659304
77, 1.51048, 0.00669728
78, 1.50901, 0.00677378
79, 1.50803, 0.00675937
80, 1.50802, 0.00667541
81, 1.50838, 0.00660332
82, 1.50865, 0.00652868
83, 1.50854, 0.00645136
84, 1.50863, 0.00637569
85, 1.50786, 0.00634824
86, 1.50778, 0.00627537
87, 1.50735, 0.00621857
88, 1.50611, 0.00627209
89, 1.50693, 0.00625657
90, 1.50629, 0.00622087
91, 1.50656, 0.00615868
92, 1.50606, 0.00611197
93, 1.50631, 0.00605153
94, 1.50627, 0.00598762
95, 1.50683, 0.0059518
96, 1.50694, 0.00589108
97, 1.507, 0.00583094
98, 1.50658, 0.00578665
99, 1.50659, 0.0057285
100, 1.50637, 0.00567555
101, 1.50622, 0.00562182
102, 1.50537, 0.00563106
103, 1.50591, 0.00560278
104, 1.50628, 0.00556139
105, 1.50635, 0.00550919
106, 1.50614, 0.00546157
107, 1.50556, 0.00544246
108, 1.50475, 0.00545205
109, 1.50495, 0.00540607
110, 1.50628, 0.00551775
111, 1.50654, 0.00547489
112, 1.50665, 0.00542716
113, 1.50654, 0.00538046
114, 1.50761, 0.0054414
115, 1.50711, 0.00541788
116, 1.5072, 0.00537212
117, 1.50744, 0.00533205
118, 1.50833, 0.00536101
119, 1.50929, 0.00540234
120, 1.50938, 0.00535816
121, 1.50909, 0.00532156
122, 1.50935, 0.00528419
123, 1.50987, 0.005267
124, 1.50993, 0.00522506
125, 1.51008, 0.00518561
126, 1.50992, 0.00514717
127, 1.50947, 0.00512592
128, 1.50995, 0.00510812
129, 1.5091, 0.00513872
130, 1.50915, 0.00509957
131, 1.50795, 0.00520106
132, 1.50789, 0.00516216
133, 1.50775, 0.00512528
134, 1.50833, 0.00511996
135, 1.50828, 0.00508247
136, 1.50849, 0.00504981
137, 1.50846, 0.00501317
138, 1.50927, 0.00504156
139, 1.50873, 0.00503407
140, 1.50822, 0.00502465
141, 1.50801, 0.00499351
142, 1.50789, 0.00495984
143, 1.50716, 0.00497878
144, 1.50717, 0.00494433
145, 1.50668, 0.00493499
146, 1.50664, 0.00490146
147, 1.50619, 0.00488926
148, 1.50621, 0.00485639
149, 1.50547, 0.00488048
150, 1.50481, 0.00489302
151, 1.50453, 0.00486841
152, 1.50504, 0.00486247
153, 1.50463, 0.00484747
154, 1.50524, 0.00485376
155, 1.50503, 0.00482703
156, 1.50485, 0.00479946
157, 1.50502, 0.00477197
158, 1.50542, 0.00475876
159, 1.50538, 0.00472908
160, 1.50523, 0.00470201
161, 1.50525, 0.00467293
162, 1.50567, 0.00466299
163, 1.50599, 0.00464557
164, 1.50595, 0.00461748
165, 1.50565, 0.00459923
166, 1.50499, 0.00462036
167, 1.50517, 0.00459646
168, 1.50536, 0.00457312
169, 1.50531, 0.00454641
170, 1.50559, 0.00452832
171, 1.50511, 0.0045274
172, 1.50477, 0.00451411
173, 1.50528, 0.00451749
174, 1.50506, 0.00449683
175, 1.50489, 0.00447445
176, 1.50473, 0.00445194
177, 1.50499, 0.00443439
178, 1.5051, 0.00441082
179, 1.50532, 0.0043917
180, 1.5059, 0.00440578
181, 1.50562, 0.00439008
182, 1.50547, 0.0043687
183, 1.50561, 0.00434716
184, 1.50594, 0.00433584
185, 1.50659, 0.00436219
186, 1.50576, 0.00441915
187, 1.50592, 0.00439855
188, 1.50565, 0.00438314
189, 1.50544, 0.00436515
190, 1.5055, 0.00434259
191, 1.50513, 0.00433555
192, 1.50566, 0.00434591
193, 1.50499, 0.00437591
194, 1.50487, 0.00435491
195, 1.50479, 0.00433346
196, 1.50489, 0.00431256
197, 1.50462, 0.00429885
198, 1.5046, 0.00427725
199, 1.50454, 0.00425625
