15.0966 , 0.182724 , 5.36887 , 0.0608127
15.1146 , 0.179332 , 5.35912 , 0.0601775
15.0769 , 0.179213 , 5.3604 , 0.0588079
15.0378 , 0.179513 , 5.38222 , 0.0614873
15.0166 , 0.176835 , 5.38701 , 0.0603265
15.0177 , 0.173036 , 5.38925 , 0.0590715
15.0225 , 0.16946 , 5.39212 , 0.0578986
15.0478 , 0.16788 , 5.39055 , 0.0567263
15.0539 , 0.164601 , 5.37857 , 0.0568575
15.0344 , 0.162513 , 5.39991 , 0.0596792
15.0397 , 0.159444 , 5.39471 , 0.0587514
15.0589 , 0.157584 , 5.39985 , 0.0578614
15.0471 , 0.155088 , 5.39006 , 0.0576178
15.0643 , 0.153211 , 5.39009 , 0.0565605
15.0444 , 0.151756 , 5.38657 , 0.0556529
15.0485 , 0.149124 , 5.39386 , 0.0551511
15.0563 , 0.146738 , 5.38922 , 0.05439
15.0667 , 0.144604 , 5.37466 , 0.0554071
15.0679 , 0.142179 , 5.37511 , 0.0544777
15.0419 , 0.142222 , 5.37876 , 0.0537015
15.0433 , 0.139916 , 5.38517 , 0.0532159
15.007 , 0.142384 , 5.39916 , 0.0542002
15.0032 , 0.140193 , 5.39243 , 0.0537695
14.9851 , 0.139201 , 5.39932 , 0.0533822
14.9793 , 0.137199 , 5.39798 , 0.0525842
14.9949 , 0.136031 , 5.39567 , 0.0518448
15.0152 , 0.135546 , 5.39177 , 0.0512255
15.0434 , 0.136518 , 5.38761 , 0.0506489
15.0625 , 0.1359 , 5.38246 , 0.0501853
15.0452 , 0.135083 , 5.40177 , 0.053107
15.0373 , 0.133426 , 5.39621 , 0.0526576
15.0097 , 0.134465 , 5.39818 , 0.0519686
15.0136 , 0.132695 , 5.39828 , 0.0512616
15.0208 , 0.13111 , 5.39342 , 0.0508064
15.0311 , 0.12978 , 5.39607 , 0.0502036
15.0389 , 0.128323 , 5.39127 , 0.0497798
15.0479 , 0.126988 , 5.39354 , 0.0491897
15.0534 , 0.125489 , 5.39092 , 0.0486333
15.0569 , 0.12396 , 5.38993 , 0.0480319
15.0425 , 0.123266 , 5.40602 , 0.0500905
15.0528 , 0.122194 , 5.40383 , 0.0495244
15.048 , 0.120811 , 5.39512 , 0.049693
15.0387 , 0.119722 , 5.3963 , 0.049112
15.0315 , 0.118526 , 5.39377 , 0.0485964
15.0314 , 0.117139 , 5.39548 , 0.0480582
15.0262 , 0.115904 , 5.39841 , 0.0475933
15.0219 , 0.114658 , 5.39838 , 0.0470494
15.0158 , 0.113528 , 5.39652 , 0.0465549
15.0082 , 0.112518 , 5.39561 , 0.0460438
15.0111 , 0.111312 , 5.39365 , 0.0455769
15.0107 , 0.110096 , 5.39733 , 0.0452282
14.9939 , 0.110199 , 5.40652 , 0.0456741
15.002 , 0.109324 , 5.40526 , 0.0452031
15.0014 , 0.108168 , 5.40856 , 0.0448461
14.9817 , 0.108834 , 5.41767 , 0.0453026
14.9633 , 0.109272 , 5.42546 , 0.0455038
14.972 , 0.108501 , 5.42504 , 0.045039
14.9888 , 0.108708 , 5.41821 , 0.0451028
14.9886 , 0.107615 , 5.41232 , 0.0450361
14.977 , 0.107172 , 5.42028 , 0.0452941
14.9655 , 0.106737 , 5.42365 , 0.044974
14.9619 , 0.105759 , 5.4186 , 0.0448207
14.9695 , 0.105013 , 5.4155 , 0.0444953
14.9575 , 0.104693 , 5.41862 , 0.0441794
14.9427 , 0.10475 , 5.41594 , 0.0438427
14.9406 , 0.103788 , 5.41781 , 0.0434712
14.9439 , 0.102875 , 5.42348 , 0.0434385
14.9397 , 0.102012 , 5.42312 , 0.0430397
14.9256 , 0.102058 , 5.43001 , 0.0432003
14.9296 , 0.101213 , 5.43217 , 0.0428637
14.9192 , 0.100847 , 5.4337 , 0.0425067
14.943 , 0.102744 , 5.42942 , 0.0423449
14.9299 , 0.102676 , 5.43068 , 0.0419905
14.9405 , 0.102332 , 5.43102 , 0.0416251
14.9417 , 0.101454 , 5.431 , 0.0412647
14.9412 , 0.100584 , 5.43374 , 0.0410019
14.9334 , 0.100034 , 5.43677 , 0.0407656
14.9416 , 0.0995334 , 5.43229 , 0.0406695
14.9444 , 0.0987405 , 5.43006 , 0.0403905
14.9532 , 0.0983134 , 5.43225 , 0.0401151
14.9677 , 0.0985822 , 5.42782 , 0.0400312
14.9645 , 0.0978326 , 5.43078 , 0.0398148
14.9627 , 0.0970559 , 5.4301 , 0.0394983
14.9673 , 0.0963847 , 5.42717 , 0.0392906
14.9779 , 0.0962011 , 5.42255 , 0.0392499
14.9758 , 0.0954642 , 5.42078 , 0.0389798
14.9648 , 0.0953513 , 5.41989 , 0.0386844
14.9674 , 0.0946453 , 5.42014 , 0.0383842
14.9517 , 0.0952097 , 5.42237 , 0.0381528
14.9377 , 0.0955147 , 5.42409 , 0.0378994
14.9302 , 0.0950859 , 5.42571 , 0.0376463
14.9331 , 0.0944121 , 5.42414 , 0.0373952
14.9411 , 0.0940513 , 5.4197 , 0.0373796
14.9359 , 0.0934976 , 5.42535 , 0.0375289
14.9296 , 0.0930202 , 5.42768 , 0.0373247
14.9428 , 0.0932713 , 5.42558 , 0.0371108
14.9478 , 0.092729 , 5.42067 , 0.0371662
14.9622 , 0.0931723 , 5.41907 , 0.0369325
14.9452 , 0.0940534 , 5.42684 , 0.037481
14.9466 , 0.0933957 , 5.42886 , 0.0372694
14.9386 , 0.0930825 , 5.42643 , 0.0370862
14.9461 , 0.0927342 , 5.42665 , 0.0368266
14.9509 , 0.0922089 , 5.4265 , 0.0365703
14.9403 , 0.0921783 , 5.42714 , 0.0363228
14.9323 , 0.091895 , 5.43221 , 0.0364268
14.9303 , 0.0912893 , 5.4319 , 0.0361795
14.9224 , 0.0910092 , 5.43225 , 0.035936
14.9261 , 0.0904683 , 5.43023 , 0.0357512
14.925 , 0.0898696 , 5.43053 , 0.0355133
14.9193 , 0.0894556 , 5.42798 , 0.0353689
14.92 , 0.0888679 , 5.42648 , 0.0351679
14.9219 , 0.0883072 , 5.42769 , 0.0349584
14.9248 , 0.0877775 , 5.42797 , 0.0347317
14.9137 , 0.0879134 , 5.43409 , 0.0350457
14.9246 , 0.0880327 , 5.43063 , 0.0349914
14.9252 , 0.087472 , 5.42789 , 0.0348758
14.9292 , 0.0870089 , 5.42385 , 0.0348889
14.923 , 0.0866822 , 5.42741 , 0.0348506
14.9209 , 0.0861636 , 5.43076 , 0.0347937
14.9253 , 0.0857403 , 5.42872 , 0.0346367
14.9286 , 0.0852713 , 5.42773 , 0.0344367
14.9282 , 0.0847472 , 5.4284 , 0.0342314
14.9261 , 0.0842555 , 5.427 , 0.0340506
14.9218 , 0.0838552 , 5.43127 , 0.0341112
14.9155 , 0.0835858 , 5.43328 , 0.0339649
14.9063 , 0.0835887 , 5.43542 , 0.0338287
14.919 , 0.0840596 , 5.43192 , 0.0338092
14.9168 , 0.0835918 , 5.4328 , 0.0336203
14.916 , 0.0831025 , 5.43313 , 0.0334235
14.9183 , 0.0826495 , 5.43121 , 0.0332825
14.9195 , 0.0821754 , 5.43129 , 0.0330885
14.9193 , 0.0816991 , 5.42573 , 0.0333622
14.9211 , 0.0812481 , 5.42314 , 0.0332709
14.9215 , 0.0807833 , 5.42295 , 0.0330808
14.9183 , 0.0803886 , 5.42037 , 0.0329931
14.9233 , 0.0800911 , 5.42105 , 0.0328131
14.9243 , 0.0796464 , 5.42326 , 0.032703
14.9314 , 0.0795172 , 5.42466 , 0.0325503
14.9395 , 0.0794866 , 5.42504 , 0.0323712
14.9395 , 0.0790462 , 5.42508 , 0.0321919
14.9414 , 0.0786318 , 5.42682 , 0.0320618
14.9383 , 0.0782604 , 5.43087 , 0.0321422
14.935 , 0.0779051 , 5.43412 , 0.0321317
14.9327 , 0.0775167 , 5.43504 , 0.0319706
14.937 , 0.0772218 , 5.43334 , 0.0318434
14.9324 , 0.0769507 , 5.43376 , 0.0316754
14.9415 , 0.0770825 , 5.43543 , 0.0315506
14.954 , 0.0776889 , 5.43316 , 0.0314648
14.9646 , 0.0780074 , 5.43267 , 0.0313027
14.963 , 0.077616 , 5.43601 , 0.0313167
14.9609 , 0.0772388 , 5.43551 , 0.0311571
14.9618 , 0.0768432 , 5.43495 , 0.0310003
14.9706 , 0.0769551 , 5.43483 , 0.0308404
14.9621 , 0.07703 , 5.43818 , 0.0308633
14.9572 , 0.076797 , 5.43947 , 0.0307325
14.9487 , 0.0768746 , 5.44162 , 0.0306521
14.9539 , 0.0766613 , 5.44037 , 0.0305225
14.952 , 0.0762979 , 5.44857 , 0.0314549
14.9498 , 0.0759492 , 5.44877 , 0.0312979
14.9546 , 0.075723 , 5.44811 , 0.0311488
14.9512 , 0.0754243 , 5.44869 , 0.0309997
14.9473 , 0.0751518 , 5.44821 , 0.0308504
14.9473 , 0.0747825 , 5.44496 , 0.0308704
14.9456 , 0.0744344 , 5.44443 , 0.0307241
14.9494 , 0.0741664 , 5.44235 , 0.0306451
14.9471 , 0.0738436 , 5.44385 , 0.0305334
14.952 , 0.0736544 , 5.44186 , 0.030451
14.9442 , 0.0737134 , 5.44373 , 0.0303626
14.9457 , 0.0733771 , 5.44367 , 0.0302177
14.9514 , 0.0732473 , 5.44067 , 0.0302232
14.9514 , 0.0729009 , 5.43809 , 0.0301908
14.9448 , 0.0728647 , 5.43872 , 0.0300553
14.9458 , 0.0725312 , 5.43559 , 0.0300775
14.9546 , 0.0727203 , 5.43437 , 0.0299621
14.9524 , 0.0724151 , 5.43435 , 0.0298231
14.952 , 0.0720819 , 5.43342 , 0.0296999
14.9541 , 0.0717826 , 5.43567 , 0.0296487
14.9547 , 0.0714561 , 5.43873 , 0.0296708
14.9576 , 0.0711903 , 5.43819 , 0.0295405
14.9586 , 0.0708747 , 5.4376 , 0.0294124
14.9596 , 0.0705615 , 5.4363 , 0.0293086
14.954 , 0.0704688 , 5.44006 , 0.0294183
14.9571 , 0.070225 , 5.44044 , 0.0292892
14.9455 , 0.0708791 , 5.44618 , 0.0297165
14.9422 , 0.0706382 , 5.44973 , 0.0297975
14.9348 , 0.0707143 , 5.45121 , 0.0297026
14.9296 , 0.0705948 , 5.45178 , 0.0295776
14.9249 , 0.0704431 , 5.45072 , 0.0294672
14.9319 , 0.0704833 , 5.44705 , 0.0295678
14.9301 , 0.0702025 , 5.44584 , 0.0294642
14.9292 , 0.0699051 , 5.44618 , 0.0293389
14.9269 , 0.0696402 , 5.44642 , 0.0292137
14.9334 , 0.0696434 , 5.44663 , 0.0290894
14.9392 , 0.069593 , 5.44476 , 0.0290258
14.9396 , 0.0692985 , 5.44535 , 0.0289086
14.9381 , 0.0690217 , 5.44469 , 0.028794
14.9353 , 0.0687879 , 5.44632 , 0.0287194
14.9304 , 0.0686736 , 5.44723 , 0.0286133
14.9308 , 0.0683878 , 5.44894 , 0.0285454
14.9345 , 0.0682062 , 5.44565 , 0.0286166
14.9352 , 0.0679273 , 5.44483 , 0.02851
14.9304 , 0.0678169 , 5.44444 , 0.0283951
14.9261 , 0.0676757 , 5.44397 , 0.0282823
14.9202 , 0.0676611 , 5.44388 , 0.0281668
14.9213 , 0.0673958 , 5.44198 , 0.0281159
14.925 , 0.0672213 , 5.4429 , 0.0280168
14.9262 , 0.0669613 , 5.44432 , 0.0279396
14.9156 , 0.0675267 , 5.4488 , 0.0281851
14.9138 , 0.067281 , 5.44955 , 0.0280824
