14.9317 , 0.137455 , 5.48519 , 0.0618584
14.9367 , 0.134928 , 5.48957 , 0.060838
14.9334 , 0.132445 , 5.48539 , 0.0598474
14.9498 , 0.131037 , 5.47903 , 0.0590924
14.9314 , 0.129987 , 5.47599 , 0.0581069
14.9386 , 0.127892 , 5.48916 , 0.0585786
14.9202 , 0.127009 , 5.4966 , 0.0580388
14.9014 , 0.126246 , 5.49844 , 0.0570761
14.9126 , 0.124627 , 5.50424 , 0.0564162
14.9183 , 0.122699 , 5.50139 , 0.0555569
14.895 , 0.12293 , 5.50234 , 0.0546617
14.9307 , 0.126132 , 5.49951 , 0.0538618
14.9146 , 0.125193 , 5.50032 , 0.0530198
14.934 , 0.124776 , 5.49527 , 0.0524419
14.9311 , 0.122906 , 5.49839 , 0.0517354
14.9461 , 0.121988 , 5.49202 , 0.0513534
14.9711 , 0.122755 , 5.48411 , 0.0512075
14.9745 , 0.12101 , 5.48228 , 0.0504929
14.9834 , 0.119597 , 5.47888 , 0.0498827
14.9959 , 0.118566 , 5.48176 , 0.0492597
14.9752 , 0.118736 , 5.48377 , 0.0486121
15.0045 , 0.120713 , 5.47283 , 0.0491733
15.0141 , 0.119458 , 5.47297 , 0.0485045
14.9864 , 0.121067 , 5.47778 , 0.0480947
14.9773 , 0.119807 , 5.48157 , 0.0476081
14.9849 , 0.118482 , 5.48843 , 0.047484
14.9927 , 0.117215 , 5.48653 , 0.0469097
15.0142 , 0.117704 , 5.48694 , 0.0463138
15.0195 , 0.116342 , 5.48839 , 0.0457544
15.021 , 0.114907 , 5.4876 , 0.0451929
15.0047 , 0.114666 , 5.48502 , 0.0447124
15.0164 , 0.113882 , 5.48452 , 0.0441733
15.0029 , 0.113323 , 5.48684 , 0.043706
15.0104 , 0.112235 , 5.48019 , 0.0436979
15.0117 , 0.110929 , 5.47208 , 0.0439418
15.0124 , 0.10965 , 5.46984 , 0.0434917
15.0096 , 0.108434 , 5.47595 , 0.0434268
14.9925 , 0.108566 , 5.48002 , 0.0431293
14.9784 , 0.108278 , 5.48221 , 0.0427034
14.9722 , 0.107258 , 5.4838 , 0.0422616
14.9828 , 0.10661 , 5.48849 , 0.042061
14.9946 , 0.106112 , 5.47972 , 0.0425188
14.9992 , 0.105079 , 5.48274 , 0.042172
14.9989 , 0.103967 , 5.47593 , 0.0422786
15.0099 , 0.10346 , 5.47045 , 0.0421921
15.0067 , 0.102437 , 5.47155 , 0.0417692
14.9973 , 0.10182 , 5.46867 , 0.0414407
14.9976 , 0.100786 , 5.46908 , 0.0410219
15.0018 , 0.0998627 , 5.46923 , 0.0406099
14.9969 , 0.0989912 , 5.47077 , 0.0402351
14.9883 , 0.0983947 , 5.46998 , 0.0398463
14.9823 , 0.0976169 , 5.46711 , 0.039562
14.9859 , 0.096741 , 5.46297 , 0.0393984
14.9854 , 0.0958166 , 5.46092 , 0.0390747
14.9929 , 0.0952025 , 5.4613 , 0.0387061
14.992 , 0.0943129 , 5.46383 , 0.0384263
15.0075 , 0.0947162 , 5.46071 , 0.0381964
15.0251 , 0.0954756 , 5.46057 , 0.0378446
15.0258 , 0.0946067 , 5.45733 , 0.0376393
15.0188 , 0.0940161 , 5.45412 , 0.0374366
15.0066 , 0.0939631 , 5.46025 , 0.0376049
15.0159 , 0.0935904 , 5.46634 , 0.0377642
15.0147 , 0.0927737 , 5.47182 , 0.037831
14.992 , 0.0947179 , 5.47662 , 0.0378063
14.9936 , 0.0939114 , 5.4801 , 0.0376399
14.9879 , 0.0932832 , 5.48511 , 0.037652
14.9903 , 0.0925208 , 5.47888 , 0.0378481
14.9786 , 0.0924802 , 5.48153 , 0.0376223
14.9806 , 0.0917283 , 5.4786 , 0.037422
14.9729 , 0.0912957 , 5.47588 , 0.0372115
14.9547 , 0.0923564 , 5.47409 , 0.0369486
14.9577 , 0.0916513 , 5.4734 , 0.0366534
14.9533 , 0.0910141 , 5.47531 , 0.0364068
14.9575 , 0.0903829 , 5.47459 , 0.0361216
14.9607 , 0.0897185 , 5.46895 , 0.0362748
14.9635 , 0.0890535 , 5.46576 , 0.0361295
14.9616 , 0.0883763 , 5.4643 , 0.0358758
14.9669 , 0.0878475 , 5.46075 , 0.0357728
14.9619 , 0.0873104 , 5.46729 , 0.036094
14.9585 , 0.0867083 , 5.47292 , 0.0362573
14.9671 , 0.0864793 , 5.4695 , 0.0361444
14.9526 , 0.0870474 , 5.47038 , 0.0358825
14.9632 , 0.0870403 , 5.4747 , 0.0358739
14.9531 , 0.0869813 , 5.47009 , 0.0359034
14.9639 , 0.0870134 , 5.46431 , 0.0361052
14.9636 , 0.0863762 , 5.46888 , 0.0361309
14.97 , 0.0859829 , 5.47168 , 0.0359778
14.9585 , 0.0861354 , 5.47464 , 0.0358406
14.9481 , 0.0861415 , 5.4783 , 0.0357709
14.947 , 0.0855352 , 5.48061 , 0.0355912
14.9586 , 0.0857172 , 5.47785 , 0.0354468
14.9541 , 0.0852377 , 5.47805 , 0.0351986
14.9497 , 0.0847567 , 5.47646 , 0.0349893
14.9481 , 0.0841853 , 5.47614 , 0.0347486
14.9547 , 0.0838704 , 5.47454 , 0.034547
14.9629 , 0.0836938 , 5.46948 , 0.0346811
14.9622 , 0.0831294 , 5.47453 , 0.0348136
14.9511 , 0.0833055 , 5.47868 , 0.0348272
14.9475 , 0.0828255 , 5.46959 , 0.0357685
14.9387 , 0.0827535 , 5.47026 , 0.0355371
14.9377 , 0.0822125 , 5.47485 , 0.0356004
14.9358 , 0.0816952 , 5.47052 , 0.0356308
14.9344 , 0.081176 , 5.47297 , 0.0354834
14.9388 , 0.080771 , 5.46864 , 0.0355188
14.928 , 0.0809789 , 5.47 , 0.0353166
14.9379 , 0.0810684 , 5.46795 , 0.0351508
14.94 , 0.0805807 , 5.46654 , 0.0349564
14.9432 , 0.0801388 , 5.46502 , 0.034769
14.9519 , 0.0801104 , 5.4623 , 0.0346579
14.955 , 0.0796696 , 5.46248 , 0.0344424
14.9624 , 0.0795205 , 5.45997 , 0.0343214
14.9657 , 0.0791036 , 5.4604 , 0.0341129
14.9549 , 0.079359 , 5.46557 , 0.0342956
14.9615 , 0.0791468 , 5.46314 , 0.0341737
14.9662 , 0.0788131 , 5.46029 , 0.0340863
14.9774 , 0.0791338 , 5.45897 , 0.0339072
14.9687 , 0.0791434 , 5.46337 , 0.0339898
14.9696 , 0.0786791 , 5.46178 , 0.0338251
14.9669 , 0.0782639 , 5.46189 , 0.0336257
14.957 , 0.0784285 , 5.4587 , 0.0335804
14.9657 , 0.0784524 , 5.45653 , 0.0334548
14.9703 , 0.0781348 , 5.45472 , 0.0333099
14.9661 , 0.0777979 , 5.45466 , 0.033118
14.964 , 0.0773801 , 5.45484 , 0.0329287
14.9677 , 0.0770278 , 5.452 , 0.0328638
14.9767 , 0.0771203 , 5.45163 , 0.0326797
14.9801 , 0.0767618 , 5.45082 , 0.0325058
14.9931 , 0.0774309 , 5.45118 , 0.0323256
14.9988 , 0.0772107 , 5.45023 , 0.0321594
15.0049 , 0.0770194 , 5.4506 , 0.0319834
15.0148 , 0.0772378 , 5.44803 , 0.0319106
15.0098 , 0.0769808 , 5.44858 , 0.0317405
15.0108 , 0.0765679 , 5.44857 , 0.0315675
15.0134 , 0.0761974 , 5.44561 , 0.0315356
15.0145 , 0.0757955 , 5.44578 , 0.0313661
15.0157 , 0.0753974 , 5.44315 , 0.0313083
15.0153 , 0.074996 , 5.4427 , 0.0311445
15.0123 , 0.0746574 , 5.43971 , 0.0311233
15.011 , 0.0742757 , 5.43512 , 0.0312979
15.0146 , 0.0739759 , 5.4346 , 0.031138
15.0124 , 0.073624 , 5.43391 , 0.030983
15.0158 , 0.073323 , 5.43215 , 0.0308722
15.0165 , 0.0729469 , 5.4305 , 0.0307569
15.0147 , 0.0725946 , 5.42869 , 0.0306525
15.0155 , 0.0722276 , 5.42939 , 0.0305036
15.0162 , 0.0718634 , 5.42914 , 0.0303494
15.0168 , 0.0715025 , 5.42993 , 0.0302061
15.0081 , 0.0716702 , 5.43225 , 0.0301436
15.0162 , 0.0717657 , 5.43356 , 0.0300209
15.0211 , 0.0715732 , 5.43125 , 0.0299607
15.0136 , 0.0716059 , 5.4344 , 0.029978
15.015 , 0.0712663 , 5.43562 , 0.0298551
15.02 , 0.0710894 , 5.43403 , 0.029751
15.0114 , 0.071258 , 5.43781 , 0.0298456
15.0104 , 0.0709185 , 5.43725 , 0.0297056
15.0066 , 0.0706765 , 5.43843 , 0.0295852
15.0084 , 0.0703592 , 5.43907 , 0.0294496
15.0087 , 0.0700222 , 5.43955 , 0.0293123
15.0063 , 0.0697288 , 5.4423 , 0.0293019
15.0014 , 0.0695746 , 5.44295 , 0.0291699
15.0036 , 0.0692829 , 5.44372 , 0.0290422
14.9977 , 0.0692136 , 5.44203 , 0.0289552
14.9956 , 0.0689208 , 5.44169 , 0.0288216
14.9937 , 0.0686253 , 5.44293 , 0.0287141
14.9924 , 0.0683198 , 5.44317 , 0.0285819
14.9848 , 0.0684232 , 5.4462 , 0.0286108
14.9849 , 0.0681086 , 5.44399 , 0.0285647
14.9842 , 0.067801 , 5.44222 , 0.0284888
14.9816 , 0.0675397 , 5.44055 , 0.0284087
14.9839 , 0.0672713 , 5.44317 , 0.0284018
14.9834 , 0.0669698 , 5.44128 , 0.0283373
14.9819 , 0.0666849 , 5.4406 , 0.0282181
14.9813 , 0.0663894 , 5.44074 , 0.0280922
14.981 , 0.0660943 , 5.44227 , 0.0280085
14.9825 , 0.0658183 , 5.44432 , 0.0279599
14.9748 , 0.0659754 , 5.44781 , 0.0280537
14.9737 , 0.0656952 , 5.44948 , 0.0279801
14.9766 , 0.0654746 , 5.4502 , 0.0278672
14.9735 , 0.0652637 , 5.45095 , 0.0277559
14.9731 , 0.0649819 , 5.45004 , 0.0276506
14.974 , 0.0647074 , 5.44919 , 0.0275444
14.9716 , 0.0644734 , 5.45018 , 0.0274441
14.9766 , 0.0643934 , 5.44926 , 0.0273423
14.9757 , 0.0641259 , 5.44872 , 0.027231
14.9743 , 0.0638678 , 5.4463 , 0.0272226
14.9787 , 0.0637496 , 5.44411 , 0.0271962
14.985 , 0.0637909 , 5.44223 , 0.0271466
14.985 , 0.0635234 , 5.44352 , 0.0270633
14.9891 , 0.0633884 , 5.4407 , 0.0270979
14.9962 , 0.0635264 , 5.44265 , 0.0270556
15.0017 , 0.0635016 , 5.44196 , 0.0269524
15.004 , 0.0632805 , 5.43937 , 0.0269657
15.0009 , 0.0630969 , 5.43983 , 0.026859
15.0026 , 0.0628618 , 5.44045 , 0.0267562
15.0025 , 0.0626058 , 5.44113 , 0.0266559
15.0029 , 0.0623527 , 5.44055 , 0.0265539
14.9944 , 0.0626707 , 5.44308 , 0.0265667
14.9932 , 0.0624312 , 5.44509 , 0.0265365
14.9914 , 0.0622063 , 5.44982 , 0.0268494
