0 0 0
1 3.74391 2.70596
2 3.22993 2.27982
3 0.396567 3.90197
4 3.6344 2.26035
5 -2.96747 4.30293
6 3.35613 3.68481
7 0.246858 3.25444
8 1.72563 3.17615
9 -0.0981154 3.32614
10 2.95962 2.96561
11 1.28415 2.98637
12 2.25177 2.28164
13 -2.63111 2.52375
14 -1.93376 2.55046
15 2.16726 2.70464
16 -2.69035 2.73526
17 4.67318 3.52595
18 -2.93465 3.087
19 0.780158 3.21852
20 0.0545516 3.1886
21 7.06352 2.84814
22 5.00165 3.09791
23 3.10039 2.65214
24 -1.68346 1.75104
25 0.252536 2.18197
26 1.79861 3.06257
27 -0.0588492 2.72037
28 0.753492 3.51989
29 3.1328 2.64653
30 -4.09108 2.3999
31 -2.57959 2.3292
32 -0.377201 3.11852
33 1.88935 2.62992
34 -4.26524 2.09956
35 0.62958 3.38778
36 1.80294 3.07327
37 -4.594 3.01098
38 4.97894 2.21718
39 -6.51642 2.72488
40 -1.99912 2.12312
41 0.86243 2.4386
42 2.15298 2.64835
43 0.351969 2.45862
44 2.33748 3.59167
45 -2.12459 3.47976
46 5.70708 2.56545
47 -3.54442 2.78735
48 1.5196 2.94738
49 -2.98237 2.75196
50 -2.33441 2.39743
51 -1.13435 2.96825
52 -5.31959 2.45386
53 2.70076 3.37922
54 -1.3509 2.88079
55 -4.47209 2.79599
56 -0.429053 1.82423
57 1.51345 2.64351
58 0.981699 2.84342
59 -0.426503 2.76773
60 4.94723 3.29968
61 5.87151 3.24148
62 3.47885 3.0557
63 -2.93281 2.72759
64 0.431221 2.76228
65 3.63878 2.54258
66 -0.980496 2.73717
67 0.628269 2.36686
68 1.66973 2.9833
69 2.38662 3.09727
70 1.06666 3.04709
71 -3.38087 2.63232
72 -0.161476 2.71074
73 -0.313753 2.46318
74 -2.57428 2.2348
75 -3.62618 2.59269
76 -0.357704 1.76547
77 1.47291 2.97942
78 -1.63574 2.87175
79 -1.58627 2.87857
80 -0.628146 2.43762
81 -1.51588 2.37302
82 2.39134 3.27051
83 0.0277642 2.42404
84 -1.51433 2.21326
85 -0.212612 3.84162
86 2.77152 3.26925
87 -0.732113 2.70119
88 -1.68015 3.24859
89 -0.100652 3.16737
90 -0.980039 2.99589
91 -5.06242 2.92043
92 0.0221942 3.21733
93 0.572978 2.66367
94 0.450071 2.30583
95 -2.0545 2.72306
96 -0.597472 2.45821
97 6.19661 3.41132
98 3.69519 2.25797
99 -0.318246 3.0488
100 1.12539 2.56576
101 0.16304 4.02431
102 -1.41068 3.29826
103 3.69028 2.5608
104 1.03286 2.56519
105 3.12813 3.36379
106 0.851174 3.2184
107 2.83216 2.82615
108 0.919764 2.47969
109 1.42937 3.59241
110 -2.2397 2.84909
111 -3.64298 2.59281
112 -2.61339 3.64994
113 4.84826 2.96004
114 1.37903 2.63711
115 -0.694587 3.4146
116 0.0139533 3.7225
117 2.9746 2.76446
118 1.72718 3.60927
119 4.40071 3.49744
120 1.83207 2.51432
121 -0.433664 2.68702
122 0.996924 2.53461
123 0.246583 2.40019
124 3.63385 2.25172
125 -1.73857 2.85543
126 7.6644 2.83111
127 -5.58069 2.84381
128 -2.72039 2.29678
129 3.2287 2.862
130 2.59885 2.62439
131 -6.71442 3.26829
132 3.73315 3.01576
133 0.112217 2.72392
134 4.08175 3.30108
135 -1.20684 3.1161
136 2.19029 3.13091
137 -0.644604 2.7091
138 -0.604358 3.0204
139 -2.50083 2.88502
140 1.59916 2.83564
141 -2.76701 3.47625
142 -1.05322 3.22302
143 -4.78716 3.31128
144 2.9034 2.98406
145 -1.45892 2.72428
146 -0.374323 2.32183
147 1.77913 3.5937
148 1.64449 3.10503
149 -1.95219 2.92482
150 0.661954 3.12883
151 -4.95666 3.32366
152 -0.423834 2.53226
153 -2.53327 3.44577
154 0.717598 1.88567
155 1.73669 2.62428
156 -2.71831 3.36443
157 0.417559 2.9027
158 0.177292 3.00592
159 1.88437 2.30119
160 -0.168493 3.50614
161 -5.07058 3.49932
162 -0.188994 2.57695
163 -0.815634 3.66648
164 -2.79097 2.76469
165 -3.29225 3.08096
166 2.11382 2.72105
167 -1.89595 2.35027
168 0.512594 3.70505
169 -2.71988 3.1062
170 1.30922 3.09098
171 -2.31601 1.72505
172 -1.00988 2.34839
173 3.01979 2.56297
174 -2.53854 3.04255
175 -0.365042 3.16103
176 -3.61314 2.98291
177 0.462302 2.64152
178 0.476536 2.1954
179 -3.75209 3.05214
180 4.01253 2.91638
181 2.41553 2.91889
182 0.93039 3.7786
183 2.20557 3.2657
184 0.59443 3.06162
185 4.71153 3.07092
186 -1.8153 3.27106
187 -1.25555 3.25823
188 -2.36166 2.61329
189 1.73698 2.28895
190 0.11107 2.71997
191 -5.75854 2.05157
192 1.44178 3.20733
193 3.0778 2.74344
194 -4.83733 3.74519
195 1.98465 2.51873
196 -6.45088 2.4816
197 -0.616536 3.7209
198 5.11879 3.14458
199 0.178593 2.89684
200 -4.71873 2.86048
201 -2.89999 3.62243
202 0.381412 3.56117
203 7.858 2.81167
204 -3.08087 2.52662
205 2.73027 2.79906
206 -3.45414 2.58958
207 -2.33786 3.30031
208 -4.20539 3.17742
209 6.20865 2.41436
210 -3.70917 2.97516
211 -0.113515 3.5755
212 -0.867121 3.17331
213 -4.09177 2.18769
214 3.3948 2.89752
215 1.53749 2.27243
216 5.65028 3.45996
217 5.16974 3.20743
218 0.966328 4.19693
219 0.72342 2.60949
220 -1.08015 3.6061
221 1.78812 3.09218
222 -3.42231 2.82527
223 2.01821 2.93031
224 -0.438674 2.89885
225 0.978193 4.43787
226 -1.55084 3.75093
227 1.64074 2.94876
228 -0.581165 2.64474
229 -4.8313 3.16876
230 0.653981 3.41385
231 -1.51651 2.44876
232 1.94272 2.50469
233 -0.910391 3.16257
234 0.771181 3.09765
235 -2.27235 3.44092
236 -0.645259 2.98986
237 5.31227 3.09673
238 0.70802 3.75565
239 4.14351 3.25797
240 -1.37719 2.04251
241 2.11252 2.26951
242 0.477352 3.39579
243 0.0674394 3.35489
244 0.409939 1.83221
245 -1.02963 2.40849
246 0.522649 2.28428
247 -6.17691 2.50499
248 3.07405 2.37638
249 -3.9861 2.43958
250 -0.400717 2.82462
251 2.23313 2.83565
252 -0.717613 2.258
253 2.3504 3.222
254 -6.70381 2.47401
255 -3.99778 3.19728
256 4.38799 3.87187
257 -1.08008 2.21569
258 -2.26313 3.62456
259 2.3353 3.08913
260 0.0929065 3.13264
261 -2.66473 2.65827
262 0.767231 3.27147
263 0.799396 2.87379
264 3.81811 3.36666
265 1.63201 2.70222
266 -5.30618 2.7312
267 1.37678 2.61614
268 -6.11968 4.21192
269 5.35502 3.0105
270 -3.45199 2.96485
271 8.11714 3.04903
272 -0.539059 2.51643
273 -6.26257 3.16998
274 -1.96368 2.9548
275 -1.6323 3.71993
276 3.04862 3.1539
277 0.502998 2.90278
278 -0.882166 3.16203
