3.10078 , 0
3.19648 , 0.0957029
3.20194 , 0.055523
3.26725 , 0.0762083
3.20204 , 0.0879639
3.23817 , 0.0803968
3.27246 , 0.076114
3.23378 , 0.0764313
3.23581 , 0.0674366
3.23351 , 0.0603607
3.21297 , 0.0583358
3.18942 , 0.0582266
3.19837 , 0.0543035
3.17923 , 0.0537956
3.17892 , 0.0500819
3.18349 , 0.0470697
3.17117 , 0.0458998
3.17493 , 0.0434378
3.1776 , 0.0411753
3.16524 , 0.0409711
3.17391 , 0.0399237
3.17394 , 0.0380658
3.17564 , 0.0364124
3.18577 , 0.0363047
3.18948 , 0.0350201
3.17554 , 0.0364224
3.1755 , 0.0350475
3.16377 , 0.0357527
3.17358 , 0.0358657
3.16997 , 0.0348376
3.16971 , 0.0336961
3.16429 , 0.0330733
3.17567 , 0.0340154
3.17792 , 0.0330761
3.18118 , 0.0322827
3.17731 , 0.0316111
3.18228 , 0.0311446
3.17951 , 0.0304404
3.1849 , 0.0301361
3.17262 , 0.0318376
3.17654 , 0.0312978
3.1759 , 0.0305503
3.17587 , 0.0298314
3.18073 , 0.0295484
3.17977 , 0.0289004
3.17627 , 0.0284808
3.1765 , 0.0278692
3.17467 , 0.0273435
3.17081 , 0.0270578
3.17323 , 0.026622
3.17158 , 0.0261473
3.16673 , 0.026093
3.16109 , 0.0262117
3.16204 , 0.0257396
3.16273 , 0.0252767
3.15936 , 0.025049
3.16631 , 0.0255685
3.17358 , 0.026152
3.17194 , 0.0257571
3.17095 , 0.0253433
3.16564 , 0.025484
3.16309 , 0.0251989
3.16429 , 0.0248249
3.16426 , 0.024434
3.1698 , 0.0246844
3.17313 , 0.024535
3.17334 , 0.024167
3.17299 , 0.0238115
3.17572 , 0.0236221
3.17397 , 0.0233477
3.16786 , 0.0238152
3.16831 , 0.0234864
3.16856 , 0.0231639
3.16639 , 0.0229521
3.16504 , 0.0226842
3.16282 , 0.0224937
3.15952 , 0.0224428
3.15892 , 0.0221613
3.15896 , 0.021879
3.1608 , 0.0216816
3.15782 , 0.0216182
3.15698 , 0.0213695
3.16014 , 0.0213448
3.16016 , 0.0210892
3.16093 , 0.0208539
3.16094 , 0.02061
3.16125 , 0.020374
3.16304 , 0.0202213
3.16375 , 0.0200052
3.16069 , 0.0200174
3.15888 , 0.0198785
3.15761 , 0.0197024
3.15739 , 0.0194906
3.1584 , 0.0193084
3.1587 , 0.0191065
3.15913 , 0.0189113
3.1589 , 0.0187167
3.15552 , 0.018832
3.15546 , 0.0186409
3.15642 , 0.0184788
